id,previous_weight_lbs,current_weight_lbs,height_in,gender,score,photos,first_image_aspect_ratio
2lw3lw,170,130,67,true,1448,rTKVQMu,0.79
2lvo43,215,185,71,false,81,"o2tzv8u,bTT1Mol,gK1rvRe",0.57
2lv3qs,440,352,73,false,444,VOOJonv,1.0
2lud1r,215,193,69,false,118,QzUHtHF,1.0
2lu30m,182,160,69,false,87,Uo7ZKkk,1.16
2ltmsl,440,440,73,false,906,Z1i0ExO,1.0
2ltlya,216,150,64,true,587,CvsFI1Z,1.0
2lt11f,300,210,69,false,50,"U6zXdbI,Lb4rUxf",1.33
2lsmba,132,114,62,true,644,oAshQSe,0.67
2lse2x,169,162,70,false,87,q3vrYif,2.0
2lrvzl,299,197,72,false,1558,1lIOJS1,1.0
2lrghf,260,180,68,false,73,bPDmSRi,1.08
2lr5q8,207,115,65,true,140,"oQBkizb,ThGBmxe,rW79SDA,VmSaABa,pJpGs66,hAxlOcB,r7YvPQq",1.0
2lptn9,240,172,69,false,115,5FywZ5L,1.0
2lpemc,190,146,65,true,473,PiEF7up,1.0
2lp7h4,306,250,75,false,53,v69bcAc,1.25
2locg8,204,200,70,false,46,qBx2HpJ,1.36
2lmcce,315,197,74,false,184,1n2fsYe,1.75
2lmbuq,252,197,72,false,55,"Ujzx4QW,qObwcIs,bZuPQhP,oQCnu77",0.89
2ll2wj,245,200,75,false,58,F6yHSFO,1.0
2lk90h,198,158,66,false,65,"FJMbhb2,FNwvZro",0.56
2lk75k,250,187,70,false,79,SCSVBdf,1.04
2ljxk8,485,270,74,false,326,uKljq9c,0.75
2ljwbk,180,200,69,false,25,IaiRYkb,1.2
2ljr0y,169,157,65,true,76,"yc7WWv9,f3ezoJ3",0.96
2ljqex,220,200,68,true,74,apxzy6o,1.0
2ljmpk,175,158,65,false,112,dpkwq2H,1.97
2ljj5i,153,135,64,true,156,"ehhvVKK,c8b7Yrc,xgwwfrT",1.33
2lja8u,440,336,76,false,87,KVQ2S1t,1.66
2litp6,270,210,68,false,47,"Jq2YsPN,Kr2a0bv,87GNOMi",1.78
2lhcww,172,155,67,true,177,KmVNMVq,1.31
2lgy53,275,200,73,false,2472,N7nVPkF,1.0
2lgkvf,205,163,69,false,43,rBJTlBD,1.0
2lfrdp,214,174,65,true,183,PbrX12n,1.0
2lfd8g,238,202,64,true,113,"O4xIVpW,gq2LAdl",0.75
2lf6oa,285,262,72,true,91,"XLrZPl0,Gxv0xHe,UgPe1yY,Cufoj2f,2IQynWl,vd0HGnx",0.56
2mer4v,188,168,67,true,542,I3BUSrT,1.0
2mefnq,230,178,69,false,242,RVCTXSU,1.0
2mefmf,345,225,74,false,285,"VmAUlc2,kSH7JmC,4mRaPpR",1.2
2me13s,220,190,65,true,409,gPOKqZl,1.0
2mdzbu,253,234,66,true,145,"Xjt5W4m,UGFgKl9,a8kB92g,vNRpdzG,zH9UXQa",0.75
2mdx6z,240,205,74,false,191,"7t1FRVO,6T2ZZGJ",0.75
2mcjmp,166,155,67,true,76,3AhZbnT,1.93
2mch88,210,180,73,true,135,5TmD7L0,1.67
2mccto,298,245,68,true,2046,BHLwRu9,1.0
2mbvi1,160,135,68,true,1083,O7jEwLp,0.94
2mbdzy,265,185,71,false,123,"ZKKxcSZ,EyjHuRA,uU2nyAV,EcInUdN,jnYy75Y,s189Dh4,ZCXOtgQ",0.56
2ma7t5,264,216,73,false,62,"urcx81Z,mIdIg0o,HRP2ODp,lFCMww0,ocUqldM",0.75
2m9dxx,220,204,65,true,50,"5TBTEFt,nQfIKD6,eNIz07e,mA51TwM,sJ9kr7r,mxpegRK",1.5
2m9bbu,130,130,65,true,375,1KMS1s2,1.0
2m9896,248,176,67,true,253,vsv2Iyl,1.0
2m95ui,230,150,65,true,2815,y14aqhu,1.32
2m8wps,170,150,69,true,79,ra3BfSl,1.33
2m8gjo,200,165,69,false,39,"noD9v4R,Y18YkNW,ATMQvGa,bIeKDZE",0.52
2m7oj7,233,203,69,false,37,4hv5ZRu,1.0
2m7bug,280,185,73,false,176,QIklWuN,1.59
2m78gz,305,225,73,false,94,"HVcxqE9,KI12RKU,607S4mv,1vXKWCK,2yH5MPD,z0BjdsQ",0.52
2m70mk,200,160,65,true,319,"zFTz6yM,tflFeHg,MM0vHJ3,LnP4POf",1.0
2m6l8z,220,180,72,false,1008,d0u4M1a,1.0
2m670d,310,235,71,false,174,0kKcc8O,1.0
2m4v3x,220,179,60,true,948,2x8g7pQ,1.0
2m4m5t,185,175,77,false,21,"4C7jT5Z,oJuuw9O,KlUZmB0,TUu6KFt,VE5puZd,EbNKBlR,0E1LoGZ,BJ5Q1g7,AawybKr,uSmqCqY,QukbDHw,W3qDmeF,nj0Dkzk,xrpwFyF,SiVBAr5,4DI7G1b,a5JA3o1,btK650k",0.75
2m3ry9,147,136,65,true,61,"cZmtXpk,OF8VU8M",1.0
2m21hx,189,136,70,false,60,9GkahjU,1.32
2m1qal,200,157,64,true,133,t9uS0MG,1.0
2lzstw,210,173,73,false,134,cSbU1LY,1.02
2lzenb,156,145,69,true,2367,X6cvC2t,1.0
2lzdpw,148,148,64,true,111,GuLedQ6,1.0
2lz6ic,250,207,70,false,117,5yD8CDK,1.0
2lyz10,161,152,67,true,310,"j1v97cq,ekqaaBe",0.75
2lxth3,168,164,65,false,23,"Oj8So23,OtpZCX9,y5DeyZ8,wxQyKiw,ZkOFfjX",0.75
2lxs9n,235,205,70,false,45,3DYdNbr,2.08
2lxjnn,212,179,73,false,110,mtVEtR0,1.33
2lwvxy,240,162,63,false,165,UwJolnM,1.5
2lwrmd,274,248,74,false,68,I4bwSjy,1.0
2mvn9a,220,160,69,false,127,"ZYEO8sU,IPGQ8Pr,itlQzxY,yXjgKBm,hCprcHz",0.72
2muvyq,176,162,73,false,39,"bhznZ6d,mBmriAO,myK7y1b",0.75
2mujpa,230,176,67,false,190,"E2xziRb,SDoKMWS,wjEgHZ2,zLTUnTa,tIS1bju,ZlLe14o,BYeMXY3,K5N985w,07nRAsY,6boCYKn,Yh6XF7g,sdZDsLE,I5qTS59,UV7IEG2,qrNLGPK,sU7Zm3D,SPDlWMK",1.0
2mtspl,212,175,70,false,235,jVpJvxX,1.0
2mtno8,200,160,63,true,518,"uhop3Qv,amOT4uQ",1.45
2mth3o,265,185,70,false,177,m5uUxhi,2.66
2mtaro,207,174,71,false,262,5c1q4UX,1.0
2ms790,198,163,69,true,853,vCvrttJ,1.63
2mqfic,299,231,69,false,46,20VBQwo,1.0
2mqd6g,110,135,60,false,20,"3V1gReA,h5VrOzE,ZxSFujm,IXVXsGZ,d3zGu3z,zFcXFX4,XpGlgil,96JSxd6",1.33
2mq99v,120,155,68,false,21,6CI0CqA,1.0
2mp9zc,235,165,71,true,249,VSohh9a,1.0
2mp152,221,211,61,true,55,"F4bYgww,2zN73Bq",1.33
2moz0u,180,135,63,false,123,Ajrqd9F,3.98
2mof6m,163,140,66,true,159,"kiiuYP9,L7B4zYR,NDusNzx",0.41
2mo089,235,183,74,false,30,"BGpTLFo,9XUIRQB",0.35
2mmtrw,133,145,74,false,27,qzvXPDi,1.54
2mlrqu,249,229,72,false,150,olZIBkE,1.11
2mkd94,238,202,64,true,67,"HdbvNZu,ROPyBdD",1.0
2mjthn,213,182,71,false,342,inzeFjc,1.41
2mjhtt,185,156,64,false,59,2Zu4Irr,2.89
2mjh2h,310,190,72,false,296,"ep5lWol,FbrJycV,EXQNE4a,BUMGk7a",0.97
2mjd91,156,150,71,false,32,atozbBm,1.0
2mhfnx,223,183,68,false,75,hlHfuCt,1.29
2mhcyv,105,145,66,true,355,"FcGfw66,D5JAlk3",0.75
2mgugy,264,184,73,false,448,41hdwvO,1.33
2mftyo,368,286,74,false,101,v0OPYjN,1.6
2mfmeb,156,141,66,true,182,bHyPcsR,1.0
2mfhl8,250,233,73,false,45,EXicfET,1.33
2mfcm4,220,190,65,true,97,"Je9WQWh,b8a3KDP,KLfTzZj,vMtLQ0q,k8B9GE9,yinNnVF,hxtpptR,DPXadhK,YUSsuqn",1.0
2mf64e,270,195,74,false,146,jfthHSu,2.22
2nelw4,153,133,66,true,268,9iDZHGr,2.97
2ndtgo,220,155,65,true,619,3wUXeGa,1.0
2ncq46,215,168,70,false,29,KYe5I66,2.47
2ncp24,198,180,71,false,67,YnrPogF,1.0
2nbpqe,263,177,64,true,244,"QSwYEyP,UEpufhQ,bkOAe9o,2LdRNqs",1.13
2naivs,245,210,74,false,12,"GkKHh49,bun8bdf",0.67
2na2aa,170,149,64,true,58,ujJk7xd,1.0
2n9jvg,321,189,66,true,1149,"vSeIsuL,UWIwSBM",1.0
2n9cr6,114,154,69,false,52,0RjuRl7,0.9
2n98il,273,229,70,false,44,"TD7SCAP,kXckDHQ",0.75
2n8os3,158,140,67,true,103,gqyrjvq,1.0
2n8bh7,175,165,65,true,105,AXNV4BY,1.0
2n85dl,210,155,64,true,2465,Wi1LzVG,1.0
2n7rwc,123,108,60,true,394,jTtCxPu,0.84
2n788t,275,180,72,false,70,"Lp97MOy,S1hk2xe",0.87
2n6z1m,241,211,71,true,168,J3eiJqw,0.9
2n6cjq,256,227,67,true,67,jIf0jO0,1.3
2n5r3l,210,178,64,true,227,rv3CEz7,1.0
2n5b3c,190,140,65,true,139,"8m6ad54,CX8SBVg",0.26
2n4n2r,220,198,71,false,75,"hDPrU12,RFCTbxr",0.78
2n4bcp,209,139,68,true,1112,avcLW4b,1.33
2n40o6,130,117,61,true,158,"aNBdZtr,o1Cnc30,SZMnfFr,uypraKg",0.56
2n3nlg,191,164,70,false,65,CjAIAmn,2.35
2n39yy,270,215,73,false,58,"r9pwLNA,unutKT3",1.02
2n31kt,231,191,70,false,122,G4ctpEc,0.56
2n2tby,298,181,67,true,956,"BepglEp,I0EWob4",1.0
2n2q9c,210,150,66,false,37,"RWI1As8,1PdWppn,EUqLkmT,xHaOSMp,ZIebvSt,9sjTEkE,TCq5puE,58WePE9,zXBb6aX,DMNkdnj",0.6
2n25eo,185,175,61,true,90,JOw0HIj,1.0
2n1jux,167,139,63,true,190,CDKj64i,1.0
2n1ee2,265,188,70,false,45,"oEZ0l9L,H2gKZvT",0.75
2n198f,268,238,78,false,64,"IzWUWKz,GYBWUZi",0.56
2n0zom,260,170,70,true,232,ydqKd4y,1.0
2n0hao,340,301,72,true,83,"8c4hauI,LbueR1h",1.0
2mzxyr,186,174,70,false,54,"FxdlZfw,wCsyIuP",0.56
2mzvtg,165,143,67,true,1911,V5IkRaQ,1.0
2mzhya,170,149,67,false,173,"9ZEO9TY,JPSu0Dv,2VOen1n,NewtHEj,ucV35nw,sOA92fu",0.75
2myc16,310,264,67,false,83,YgGDGIN,3.45
2mxy04,265,197,67,true,98,0dMOq2t,1.02
2mxx9f,317,280,78,false,32,VoqOfxK,1.44
2nvcrg,190,134,63,true,466,"kvkCaea,nj7bW9g",0.75
2nuv4d,180,125,65,true,337,"RnzRKfQ,G395pvY",1.51
2nud5e,259,189,69,false,1850,ZsrzE0o,1.31
2nu33f,187,177,73,false,96,COKkS1k,1.0
2ntv7d,485,267,74,false,308,NFWvBZG,0.75
2ntkj2,275,210,67,true,1291,"FfV0aO0,FRGzpZg",0.75
2nriil,167,132,65,true,1025,DgDog0V,1.5
2nr03o,185,175,70,false,48,"EZ3UKgd,kXRBUSL,158NbtF,c1sHxGn,T88lwH9,TLuem45,IAapNQM",1.33
2nqjkq,145,185,71,false,235,ZeXERem,1.0
2nq7un,196,168,70,false,165,y0AzlXg,1.0
2nq1k8,200,152,65,true,480,Mc4nRKr,0.71
2nptqf,277,228,73,false,116,8gpR6b0,1.0
2nps4p,197,169,66,true,148,bR0Tupw,0.47
2no6fr,340,319,64,true,229,pVbusHi,2.12
2no4sc,178,162,69,true,1150,"4rJ6eo9,h4DkZVQ,dbtiSiT",1.0
2nmoao,239,163,63,true,915,DYGfVCo,1.39
2nmkoj,341,235,76,false,67,FMkcJM7,1.0
2nj1ov,158,109,61,true,407,"UuLTG6j,9D0sAFB",1.13
2nio4s,233,163,59,true,646,M5K4GkJ,1.26
2nijvp,146,144,69,true,134,"FruXfLB,EbWSaQL",0.91
2ni1dm,263,190,71,false,164,"TjhRvQ0,LxfUmzO,tyAM3jf,lzFnRh5",0.67
2ngdf9,318,250,68,true,492,"CXzQO38,TbijBMY,pTz7qqG,7NBuefp,gtU9zit,dsF7ttj",1.72
2ng8ef,168,153,60,true,90,UBrNflT,1.0
2oen22,120,162,71,false,56,"GUdwKtT,nYYQ63e",1.42
2oea50,198,172,72,true,336,"wDduaIX,U5oxXw8",1.78
2odcme,190,181,73,false,65,h3jvqxq,1.0
2ochgd,285,230,74,false,78,JW5O02k,1.0
2oc204,309,192,74,false,145,"NmmOLtR,692ICwC,QxSr5px,LffHCkR,bYg4gdk,QkutNwo,T82GPTL,MlUC2WG,i9nezyD,UdfIv4S,QhXBzYK,qS6NS6F,icxx2DA,RGDz92w,z0nksKH,zSOPCez,jAGcqdt,NkysBr4",1.33
2objkv,180,164,64,true,73,"XvZrPJP,5hGxaKJ,SOvfwOM,Bwu7csS,e6rnyE5",1.33
2oa9ud,320,225,72,false,92,osDs9xz,1.0
2oa5yj,200,140,67,true,2182,"fU2Fa0X,P57UQne",1.0
2o9sq0,190,145,69,true,207,"B1deRgf,yp4S4u5",1.18
2o8fs8,189,168,66,true,145,Mu3orO1,1.0
2o7vb5,175,125,67,true,238,lmi5LId,1.0
2o7tqa,165,135,67,true,191,d0lSDoU,0.73
2o65rr,266,213,72,false,46,2CEPw6j,1.74
2o5wod,185,140,66,true,201,CanSLt9,1.0
2o5eeb,301,190,63,true,511,UUeN7Nr,1.0
2o4f8f,345,220,74,false,161,aiRDn3q,1.0
2o4cxv,382,280,74,false,65,"Ynei20N,M3ME8k4,RpFIIK0,Ar11Ugn",0.75
2o460e,174,143,64,true,76,TM0pqHw,1.06
2o41zq,140,150,71,false,55,CjDLsqa,1.0
2o3zmb,304,280,66,true,91,JGJUGR1,1.0
2o3ymk,183,153,69,true,154,"EPjW4Gk,n9dkbn8",0.39
2o3lpu,310,310,76,false,50,iyWaHQi,1.0
2o3hh4,192,170,68,true,130,LPcchFv,1.0
2o3h6u,273,203,69,false,90,t9Mtb9q,1.33
2o2tug,215,183,66,true,129,cF19ZBY,1.38
2o2rvu,185,134,69,false,61,"msok5uu,WtnEU6x,QKCVGMk",0.67
2o2avu,265,222,75,false,91,MhVPMKU,1.0
2o2322,225,168,66,true,690,Yrv3Rdz,1.0
2o1yfh,255,231,68,true,2275,jCcTj0Y,1.0
2o1l4c,195,170,70,false,141,Vf5HZVU,2.08
2nzhz7,225,181,68,false,149,zxqMX0G,1.15
2nz6em,225,168,66,true,132,rdglxAy,1.0
2nyuy8,220,170,70,false,45,"nrERnTs,DVXe9nu,mX83KYg,3olYx1H,jyNvnvl,C8mrTIq",0.75
2nykmx,185,135,62,true,334,R78DI8O,1.29
2nyaah,228,200,72,false,88,05SDRAo,1.28
2ny7vu,220,200,69,false,2594,B5OtkKG,1.0
2ny0vr,250,180,73,false,72,"P9y00oa,pKvo2rt",1.78
2nxvw9,250,205,70,false,92,mObzRxI,1.0
2nwbca,162,143,62,true,166,Wl8JT72,1.0
2owphj,265,212,72,false,70,B02FuYU,1.67
2owbfv,195,185,72,false,114,a5T6Axx,1.0
2ovijv,256,224,67,true,97,Rpv7DUY,1.39
2ov519,161,140,62,true,188,DZqPQ25,1.0
2ou108,130,120,63,true,128,oUEBTef,1.0
2ou03l,188,171,66,true,70,xHy4U57,1.6
2ott8m,184,144,66,true,595,PohZNup,1.0
2otqgx,185,145,66,true,250,hJPTma6,1.19
2otbk2,140,150,66,true,113,"DPBp7pb,EEPnpf9,JVFEK2e,fdYKJ4a,HiC0aCl,1a2EqGE",2.57
2osmip,350,184,72,false,155,GIAMg3g,2.0
2osiv3,230,175,64,true,1654,K4RsczO,1.0
2osccu,230,170,63,true,205,VjHQLn9,1.02
2os6xr,245,205,73,false,83,xVqgaU3,1.0
2oru0f,300,220,74,false,371,WyHnI9F,1.56
2ors2b,310,165,73,false,45,FIWGA0y,2.16
2orfwo,306,245,75,false,128,c0NBtbP,1.33
2opm76,198,198,67,false,99,VLPpcWC,1.33
2op5nq,270,220,74,false,66,izm9lZC,0.75
2op2ei,138,123,61,true,53,"uRDXXXE,D5UtvQy,gVhYgAz,bxjAFc7",0.81
2oopdf,189,171,68,false,65,yYTBuM4,1.38
2ooip2,300,175,63,true,737,iUd6XS1,0.71
2oo1ue,190,150,68,true,158,7cbVGDa,2.01
2omouy,238,171,71,false,115,"IQT57Jd,yOc5XXJ,4yRALrW,gRHe0SZ,IMOkyPo,fyjctDJ",0.75
2om5zh,230,144,65,true,446,nOwVQsC,1.18
2oledd,280,180,64,true,160,"7WKRbGl,mkRIFU1,F7hT4XZ,3fupxrc",0.75
2ol8ux,335,195,68,false,51,"vDjiIsc,HvQzQOz",0.64
2okrmk,280,208,74,false,59,"smmX6tL,KazpEmO",1.77
2oklgl,240,200,65,true,160,NWyiyrQ,0.74
2ok6uk,180,127,59,true,438,tF4b7aC,1.29
2ok3nj,193,178,75,false,50,1Ox3UqX,1.0
2oj4qz,170,155,63,true,88,BdExOmP,1.3
2oiygi,225,147,67,false,337,"heQoGZM,a53pVWe",0.75
2oiobd,220,165,71,false,81,zwiiYHX,1.19
2ohtfw,252,160,68,true,2856,wCJ0MmW,1.4
2ohitf,279,246,69,false,47,MDrXxmh,1.7
2ohfb7,135,170,70,false,26,"EWhwxu7,iiyN9Kj,M9wwkky,ZhLcgOZ",0.75
2ohf9w,162,195,74,false,217,LzGYuSf,1.25
2oha56,270,195,66,true,344,UUSEF08,1.0
2ogx4o,310,215,71,false,259,"ZDM95SV,TIhpprE,2DPJZGi,23EYNSC",1.5
2ogp0h,135,110,62,true,701,rU7wMa7,0.67
2pejc1,175,167,68,false,47,nKTN7gh,1.52
2pdvhk,160,155,68,true,34,Xxf2Cli,1.0
2pdsbf,206,192,73,false,28,"r6DVCuA,Chck2Qm,0kQP7IV,esJfymm",0.75
2pdo8d,250,180,70,false,70,"pwCtCyR,b6RZGJl,9rTSlmX,CzNIX4K",0.95
2pdkdi,310,190,72,false,200,hUieXa9,1.04
2pdim9,179,133,62,true,519,2TpH0jJ,1.0
2pd6af,178,164,64,true,107,"IBLBVRq,oxjU2yy",0.75
2pcwqp,198,152,68,true,1111,"U0u7wlb,KALUlGF,58m4rtf,cAnNxFF,wiG1VGP,R6CQMlK",1.0
2pc39i,237,189,68,true,156,"oC3gSK0,vVmRYC1,ftAiUfm,O6XPql3,DjmAKSH,6O3esw1,mzXOPkE,UkdgDCj,t6Q9Nmb,alao0Ic,JzpIo2G,dxAekGf",1.0
2pbntj,260,210,71,false,49,LrkfCwm,1.08
2pbm01,235,205,72,false,40,"H1nXzbY,DNdfFTU",0.75
2pb19v,210,177,70,false,79,mrEH44m,1.34
2p9vtw,190,160,62,true,409,6BkZAGj,1.0
2p7pys,250,150,64,true,410,K9dwGIJ,1.0
2p6s0h,185,152,72,false,52,5hBGSOs,1.51
2p6rze,144,152,76,false,122,WfYv6Ja,1.13
2p6ofk,238,161,62,true,1391,Vc1w93T,1.0
2p6jmo,190,160,69,false,211,"4Pxqcxe,dGxZ8LF,xD2HMfT,ZQHjvvB",1.45
2p67hz,185,167,68,false,86,j5R7OKo,0.9
2p5d1w,210,190,72,false,44,a2LcakX,0.75
2p54y8,190,186,70,false,66,CTpP1Xm,1.08
2p4kgl,145,145,64,true,53,armuCYo,1.26
2p4ez9,240,180,72,false,67,6siQqcE,0.72
2p4e6q,240,185,74,false,95,juR4qaz,1.67
2p35cn,238,196,72,false,104,mwict3J,1.0
2p2zkd,291,220,72,true,185,JKaNYjX,1.0
2p2z6h,201,156,72,false,78,5IaoxyH,1.44
2p2nn3,225,175,62,true,169,"ksbxpOn,tBZcKr9",0.75
2p27i6,189,163,65,true,114,Yt8TVHQ,1.0
2p1xi5,225,180,64,true,111,"4uH6Roz,Lvx9HiK,3XXhUxw",1.33
2p1mvg,160,171,78,false,45,"IZR1zXT,PngfM6m,5UVvPXR",0.75
2p0wqh,293,243,70,true,311,"EuOTjrf,7hpNofS,F3bttpA",1.0
2oznz0,259,185,73,false,1518,QPDIcvi,1.44
2oz3l3,158,142,67,true,479,Ccymw3I,1.0
2oypg8,145,120,65,true,158,XWiOgqF,1.0
2oy1yw,285,235,73,false,50,"5q6FBBN,cuGXReu",0.75
2oxnwb,252,160,68,true,1835,XPSVDlE,1.0
2pwv4d,293,190,71,false,142,rzrEYxZ,1.0
2pwj4x,210,170,68,false,64,"dGDRwZB,znbtejn",0.82
2pwdim,265,180,70,false,169,"ZOeTxe3,VNxbXfW,0IoVpVL,VNO86Ph,WjeQV0d,w5bE4rw",1.33
2pv3ir,114,119,64,false,36,kq3XYAt,1.0
2pu56t,204,144,70,false,129,6ASsmX2,2.0
2ptxgc,193,173,70,false,72,"xK3SJwo,f2Jd95U,KSpRDtL,qcnyYEC",0.57
2ptr3q,220,164,63,true,311,Vus2Fqu,0.98
2ptnaa,132,108,60,true,969,"rwFYVt4,1Vcio29,9Rw0TTc,dUbGiHY,iGLhCeP,y1bN4ct",0.56
2ptb3p,149,178,74,false,134,hmFxGy7,1.43
2pt5x4,220,200,76,false,70,"lVU1xaa,9VgjW4p,o2FFP3k",1.84
2prxlc,196,176,72,false,35,Fw9sIcu,1.06
2pqdy7,150,180,75,false,55,tu2PYG5,1.0
2pprsa,194,148,67,false,108,w8e3Owo,1.36
2pp90x,200,130,66,true,976,KsPcI72,1.95
2pp5lh,192,159,67,false,105,YLZfTnp,1.5
2po9lg,213,160,68,false,119,1zg8iFO,1.53
2pnf4y,195,200,77,false,89,HivNUyg,1.0
2pmw8c,235,198,72,false,68,zJYOSod,2.02
2pk8fh,230,192,68,false,56,"pcg1N68,Za374wp,cQNnbOC,zHzQ4Yx",1.0
2pjm1a,205,170,68,false,77,"rXzobSl,6E9ajYU,BcPuDcn,ApxUfQb,jITKLDN,vu3XSFH,rKmdJsl,vXU9Djz,uHQCxGR,Uoo63u5,bjK5RyO,0qolsnA",0.75
2pjfrb,265,225,73,false,65,GnQnPfz,1.0
2pizm3,158,145,69,true,281,"D6bCfiq,bU3P34y,E5nFFqx",1.0
2phy5j,293,240,72,false,74,Lmuzv2k,1.0
2phbcu,273,245,74,false,101,2g78Np8,1.13
2pga5b,220,135,68,false,89,ozQ0ApW,1.0
2pfue0,182,135,69,true,363,8IbuDeW,1.0
2qe9dh,165,140,66,false,367,2UvjH7q,1.33
2qduhl,133,180,68,false,71,"LqzB8Um,jRoJRaG,pzLV6Lr,rs7x6Qt",0.75
2qdu73,359,313,70,false,167,cPtjen8,1.0
2qdl9i,155,130,64,false,70,"XstuCjX,WJk6SWJ,h4vZoHd,YihgiLF",0.75
2qdb6b,139,129,61,true,227,4Nzz19q,1.0
2qc3w7,148,133,64,false,567,HZRsUCJ,1.0
2qaexf,125,150,64,false,394,"KWTZL8Y,ZaP3qLM",1.51
2q9yo4,220,175,73,false,202,oFVvGOE,1.88
2q7wbk,305,185,68,false,234,l0vvKKD,1.08
2q7hn2,230,190,70,false,283,Rynd7Oy,1.19
2q65vw,314,276,66,true,85,ZcsE334,1.0
2q5el3,286,216,69,true,128,"dKMCOoy,Csjm5Uk",0.41
2q54d1,218,192,65,true,132,cQlOD39,1.0
2q4sk7,130,116,61,true,106,"XVGk5Wt,FcrfbJJ",0.75
2q4rl2,220,150,67,true,3495,QU1ssFY,0.77
2q3xlz,300,182,72,false,182,"IsrvV4v,xdwMAUP,HchBLH7",1.78
2q1qxy,182,150,61,true,77,rCObglo,1.0
2q0vwa,182,150,61,true,73,kDqaedp,1.0
2q0t35,206,175,61,true,97,y1hDKx7,1.0
2q0422,256,155,68,true,4884,ye4J195,1.0
2pzm6g,145,139,67,true,51,abxg1Nl,1.01
2pzj2h,230,144,65,true,241,"9gXhoFw,u3DoHY4",0.75
2pz9ym,230,190,69,true,138,"Fq011dy,1i5avo2,UMAaB7A",0.56
2pz7n9,138,116,61,true,209,XfNIyeC,0.78
2py6kn,169,136,64,true,260,DTngGuI,2.09
2qusw5,135,123,64,true,467,en5H9FD,0.25
2quqwx,255,165,69,true,2591,cVU7a15,1.0
2qu36y,164,139,66,false,25,uhMzjjm,0.75
2qtxnt,136,118,61,true,399,"9Dh0fHT,8e4phU7,daiqUGC,b8lk4JH,gmxVI7W",0.75
2qtw35,206,186,72,false,69,xVycoYn,1.12
2qtil7,280,240,77,false,40,gbupvOa,1.79
2qssdl,285,180,73,false,60,"nKf6Bk3,YcLHhrU,CwJbSq9,gGH0IBB,X7uhD7p",1.0
2qrzjn,214,164,68,true,3066,kjfFzER,1.0
2qrvn4,400,250,76,false,101,"k83L9h7,sjNJ3cv,YTuXITK",1.33
2qrmqf,250,195,73,false,71,"HWUHeih,iYH232b,doA7pRN,d7oTez8",1.33
2qrh5p,202,130,68,false,231,"xyxMHQY,5uJWEbG,bvsFrpe,4l1vVrQ,CJ9uuct,KgbZCWa,A2sXY7H,Xnlqamb,8nsP1ZH",0.58
2qr24u,239,188,72,false,81,VtPerO0,1.49
2qpry6,248,204,72,false,69,yCm1led,1.35
2qp5ib,370,275,73,false,125,"szKcPY9,ANSLuFm",0.75
2qouxh,356,219,68,true,221,LulxK9w,0.75
2qnqaf,240,180,74,false,427,y9XYl7K,1.21
2qn9en,231,194,73,false,374,OZRY7PI,1.0
2qmjxg,245,180,70,false,93,gJWX1eG,0.92
2qmfar,220,191,66,false,68,"bcy3exf,HgbUq58",0.56
2qm2qm,246,167,66,true,627,OfgRoJa,1.33
2qlqkt,250,220,66,true,77,"x0DKKc3,u2zcwi5",1.0
2ql85x,120,155,69,false,39,"A24NJ9C,AKCjptE",0.75
2qkfqd,245,190,69,false,36,"CPnoOHs,Sul9kz0,w8MzfE6,puSDcpz",1.56
2qjusc,255,193,71,false,218,fQT5Fxg,1.0
2qjuin,160,205,72,false,41,"9vdCch2,0RCl3eI",1.33
2qim2s,205,180,73,false,150,IWHnDgW,1.0
2qhuh5,129,110,63,true,355,GNclj1o,1.0
2qfj88,257,175,63,true,76,N2vGQqn,1.0
2qfdnd,127,152,67,true,124,ophqn0H,1.92
2qfd6l,100,110,60,true,94,"2tJrbi3,IpuES0T,ugJfuwF,opdomVw,0PysiaE,3d7CQr3",0.75
2qf856,238,216,73,false,51,CtUqjKa,1.62
2qf664,297,202,64,true,149,"gb8iMxm,XE48kAb",1.0
2qf3kn,158,121,65,true,190,F7MJerf,1.0
2qez9y,195,155,71,true,2332,6sCvcnB,0.98
2qeuhu,252,199,72,false,86,"owJ15Tn,L8ChLHf",0.36
2rc6cb,180,140,66,false,130,"ynIimUR,D6zkLqk,wOx8OAk",0.99
2rc043,348,226,70,false,1172,kOTxek3,1.97
2rat7v,240,205,76,false,25,6wCXbHN,1.0
2raq9h,260,180,69,false,75,"5647i3w,YlF6d2d",1.33
2ra23l,335,250,74,false,181,diZT0CG,0.96
2r9ucf,250,170,72,false,160,"80hdijw,3QbThGI,MktuZ3L",0.75
2r9kmb,215,175,67,false,136,LUAg8tb,1.0
2r8v1a,300,267,64,true,274,z4h9kVz,1.0
2r7wi1,245,190,74,false,502,o06EuYR,1.39
2r6d43,179,138,65,true,178,"UiuELbj,H546PVF,fyTuPhR,8JtU8ME",1.33
2r6brw,182,138,70,false,129,hG6bP5i,1.77
2r6b8v,333,207,68,true,794,IRjvVxN,1.98
2r69p8,176,158,68,true,462,KiKJfcM,1.0
2r62pf,210,175,71,false,824,VrweO9r,4.48
2r5v20,236,161,71,false,563,im5r5ci,1.89
2r5hqg,202,155,63,true,351,"gwm7O22,K67Wu5h,goYax2Z",0.76
2r5bex,356,250,68,true,160,CGDwqFe,1.0
